precision,recall,f1-score,support
0.971830985915493,1.0,0.9857142857142858,345.0
0.0,0.0,0.0,10.0
0.971830985915493,0.971830985915493,0.971830985915493,0.971830985915493
0.4859154929577465,0.5,0.4928571428571429,355.0
0.9444554651854792,0.971830985915493,0.9579476861167004,355.0
