precision,recall,f1-score,support
0.8985915492957747,1.0,0.946587537091988,319.0
0.0,0.0,0.0,36.0
0.8985915492957747,0.8985915492957747,0.8985915492957747,0.8985915492957747
0.4492957746478873,0.5,0.473293768545994,355.0
0.8074667724657806,0.8985915492957747,0.8505955614995611,355.0
