precision,recall,f1-score,support
0.502283105022831,0.6285714285714286,0.5583756345177664,175.0
0.5220588235294118,0.3944444444444444,0.4493670886075949,180.0
0.5098591549295775,0.5098591549295775,0.5098591549295775,0.5098591549295775
0.5121709642761214,0.5115079365079365,0.5038713615626806,355.0
0.5123102298994072,0.5098591549295775,0.5031036957464119,355.0
