precision,recall,f1-score,support
0.6770538243626062,1.0,0.8074324324324325,239.0
1.0,0.0172413793103448,0.0338983050847457,116.0
0.6788732394366197,0.6788732394366197,0.6788732394366197,0.6788732394366197
0.838526912181303,0.5086206896551724,0.4206653687585891,355.0
0.7825798986553884,0.6788732394366197,0.5546719851864278,355.0
