precision,recall,f1-score,support
0.856338028169014,1.0,0.9226100151745068,304.0
0.0,0.0,0.0,51.0
0.856338028169014,0.856338028169014,0.856338028169014,0.856338028169014
0.428169014084507,0.5,0.4613050075872534,355.0
0.7333148184883952,0.856338028169014,0.7900660411635213,355.0
