precision,recall,f1-score,support
0.9492957746478872,1.0,0.9739884393063584,337.0
0.0,0.0,0.0,18.0
0.9492957746478872,0.9492957746478872,0.9492957746478872,0.9492957746478872
0.4746478873239436,0.5,0.4869942196531791,355.0
0.9011624677643324,0.9492957746478872,0.9246031099894162,355.0
