precision,recall,f1-score,support
0.9323943661971832,1.0,0.9650145772594751,331.0
0.0,0.0,0.0,24.0
0.9323943661971832,0.9323943661971832,0.9323943661971832,0.9323943661971832
0.4661971830985915,0.5,0.4825072886297376,355.0
0.8693592541162467,0.9323943661971832,0.8997741551348909,355.0
