PRODUCT_ID,CREATE_DATE,TITLE,COST,PRICE,QTY_PURCHASE,QTY_SALES,QTY_STOCK,VENDOR,BRAND,PRD_CATEGORY,PRD_ORIGIN,ISBN13,PUBLISHER,AUTHOR,TRANSLATOR,BOOK_ORGPR,BOOK_DATE,BOOK_PAGES,BOOK_COVER,STD_SALES
9781338347258,2022-02-07 00:00:00.000,Captain Underpants #12 Color Edition: CU & the Sensational Saga of Sir Stinks,35.69,129.90,65,58,7,SL        ,SL      ,COMIC,USA,9781338347258 ,SL                       ,Dav Pilkey                         ,                                   ,129.90      ,2022-03-21 00:00:00.000,0,H,0.08442503639010189
9781338538373,2022-02-07 00:00:00.000,Animorphs Graphic #2: The Visitor ,35.69,129.90,15,5,10,SL        ,SL      ,COMIC,USA,9781338538373 ,SL                       ,K.A. Applegate                     ,                                   ,129.90      ,2021-10-05 00:00:00.000,0, ,0.0072780203784570605
9781338569025,2022-02-07 00:00:00.000,Press Start #11: Super Cheat Codes and Secret Modes!,16.46,59.90,40,33,7,SL        ,SL      ,C-B  ,USA,9781338569025 ,SL                       ,Thomas Flintham                    ,                                   ,59.90       ,2022-01-04 00:00:00.000,0, ,0.048034934497816595
9781338616040,2022-02-07 00:00:00.000,"The Baby-Sitters Club Graphic Novel #11: Good-bye Stacey, Good-bye",35.69,129.90,50,48,2,SL        ,SL      ,COMIC,USA,9781338616040 ,SL                       ,Ann M. Martin                      ,                                   ,129.90      ,2022-02-01 00:00:00.000,0, ,0.06986899563318777
9781338680669,2022-02-07 00:00:00.000,Dragon Girls #4: Mei the Ruby Treasure Dragon,11.76,59.90,40,29,11,SL        ,SL      ,C-B  ,USA,9781338680669 ,SL                       ,Maddy Mara                         ,                                   ,59.90       ,2021-10-19 00:00:00.000,0, ,0.042212518195050945
9781338680676,2022-02-07 00:00:00.000,Dragon Girls #5: Aisha the Sapphire Treasure Dragon,11.76,59.90,40,27,13,SL        ,SL      ,C-B  ,USA,9781338680676 ,SL                       ,Maddy Mara                         ,                                   ,59.90       ,2021-11-02 00:00:00.000,0, ,0.039301310043668124
9781338680683,2022-02-07 00:00:00.000,Dragon Girls #6: Quinn the Pearl Treasure Dragon,11.76,59.90,40,27,13,SL        ,SL      ,C-B  ,USA,9781338680683 ,SL                       ,Maddy Mara                         ,                                   ,59.90       ,2021-11-02 00:00:00.000,0, ,0.039301310043668124
9781338687224,2022-02-07 00:00:00.000,Thea Stilton & the Treasure Seekers #3: Legend of the Maze,31.38,159.90,45,45,0,SL        ,SL      ,F    ,USA,9781338687224 ,SL                       ,Thea Stilton                       ,                                   ,159.90      ,2021-12-07 00:00:00.000,0,H,0.06550218340611354
9781338214550,2022-02-07 00:00:00.000,Wings of Fire #14: The Dangerous Gift ,21.95,79.90,64,45,19,SL        ,SL      ,F    ,USA,9781338214550 ,SL                       ,Tui T. Sutherland                  ,                                   ,79.90       ,2022-04-18 00:00:00.000,0, ,0.06550218340611354
9781338726787,2022-02-07 00:00:00.000,"ROBLOX 100% Unofficial: Build It, Win It!",27.45,99.90,30,30,0,SL        ,SL      ,GB   ,USA,9781338726787 ,SL                       ,                                   ,                                   ,99.90       ,2022-02-01 00:00:00.000,0, ,0.04366812227074236
9781338729382,2022-02-07 00:00:00.000,GS Graphic Novel #3: The Great Rat Rally ,35.69,129.90,25,19,6,SL        ,SL      ,COMIC,USA,9781338729382 ,SL                       ,Geronimo Stilton                   ,                                   ,129.90      ,2022-01-04 00:00:00.000,0, ,0.027656477438136828
9781338745627,2022-02-07 00:00:00.000,Unicorn Diaries #6: Storm on Snowbelle Mountain,16.46,59.90,55,31,24,SL        ,SL      ,C-B  ,USA,9781338745627 ,SL                       ,Rebecca Elliott                    ,                                   ,59.90       ,2022-02-01 00:00:00.000,0, ,0.04512372634643377
9781338752335,2022-02-07 00:00:00.000,Unicorn Diaries Boxed Set (Book 1-5) ,52.89,269.50,40,33,7,SL        ,SL      ,G/S  ,USA,9781338752335 ,SL                       ,Rebecca Elliott                    ,                                   ,269.50      ,2021-10-05 00:00:00.000,0, ,0.048034934497816595
9781338770230,2022-02-07 00:00:00.000,Catwad #6: You're Making Me Six ,24.70,89.90,60,48,12,SL        ,SL      ,COMIC,USA,9781338770230 ,SL                       ,Jim Benton                         ,                                   ,89.90       ,2021-11-02 00:00:00.000,0, ,0.06986899563318777
9781338756876,2022-02-07 00:00:00.000,Thea Stilton #34: The Roman Holiday ,17.64,89.90,50,23,27,SL        ,SL      ,C-B  ,USA,9781338756876 ,SL                       ,Thea Stilton                       ,                                   ,89.90       ,2021-09-21 00:00:00.000,0, ,0.033478893740902474
9781338756920,2022-02-07 00:00:00.000,Geronimo Stilton And The Kingdom of Fantasy #14: The Keepers of the Empire,29.42,149.90,50,50,0,SL        ,SL      ,F    ,USA,9781338756920 ,SL                       ,Geronimo Stilton                   ,                                   ,149.90      ,2021-11-02 00:00:00.000,0,H,0.0727802037845706
9781338762518,2022-02-07 00:00:00.000,Baby-sitters Little Sister Graphic #5: Karen's School Picture,30.19,109.90,50,44,6,SL        ,SL      ,COMIC,USA,9781338762518 ,SL                       ,Ann M. Martin                      ,                                   ,109.90      ,2022-02-01 00:00:00.000,0, ,0.06404657933042213
9781338796872,2022-02-07 00:00:00.000,Wings of Fire Graphix Boxed Set (Book1-4 ,101.97,519.60,24,22,2,SL        ,SL      ,G/S  ,USA,9781338796872 ,SL                       ,Tui T. Sutherland                  ,                                   ,519.60      ,2021-11-02 00:00:00.000,0, ,0.03202328966521106
9789814918008,2022-02-07 00:00:00.000,Captain Underpants #11 Colour Edition PB & the Tyrannical Retaliation of the,17.64,89.90,40,36,4,SL-MALAY  ,SL      ,F    ,MAL,9789814918008 ,SL                       ,Dav Pilkey                         ,                                   ,89.90       ,2022-03-02 00:00:00.000,0, ,0.052401746724890834
9789815002720,2022-02-07 00:00:00.000,The Bad Guys #13: Cut to the Chase ,16.46,59.90,20,20,0,SL-MALAY  ,SL      ,C-B  ,MAL,9789815002720 ,SL                       ,Aaron Blabey                       ,                                   ,59.90       ,2022-01-02 00:00:00.000,0, ,0.029112081513828242
9789815002737,2022-02-07 00:00:00.000,Fly Guy Fun Readers (With CD & Storyplus ,63.17,229.90,20,8,12,SL-MALAY  ,SL      ,G/S  ,MAL,9789815002737 ,SL                       ,Tedd Arnold                        ,                                   ,229.90      ,2021-12-07 00:00:00.000,0, ,0.011644832605531296
9789815002744,2022-02-07 00:00:00.000,Fly Guy Phonics Boxed Set (With CD & Storyplus),54.92,199.90,20,9,11,SL-MALAY  ,SL      ,G/S  ,MAL,9789815002744 ,SL                       ,Tedd Arnold                        ,                                   ,199.90      ,2021-12-07 00:00:00.000,0, ,0.013100436681222708
9789815022667,2022-02-07 00:00:00.000,The Bad Guys #14: They're Bee-hind You! ,11.76,59.90,60,59,1,SL-MALAY  ,SL      ,C-B  ,MAL,9789815022667 ,SL                       ,Aaron Blabey                       ,                                   ,59.90       ,2022-01-02 00:00:00.000,0, ,0.08588064046579331
9781368011907,2022-02-08 00:00:00.000,Read-Along Storybook and CD: Disney Ralph the Internet,19.21,69.90,0,1,0,AOL       ,D-PRESS ,B&T  ,USA,9781368011907 ,AOL                      ,                                   ,                                   ,69.90       ,NULL,0, ,0.001455604075691412
9781426373374,2022-02-17 00:00:00.000,National Geographic Kids Almanac 2023 ,43.93,159.90,190,186,4,AOL       ,HACHETTE,REF  ,USA,9781426373374 ,HACHETTE                 ,                                   ,                                   ,159.90      ,2022-05-03 00:00:00.000,0, ,0.27074235807860264
9781338801897,2022-02-22 00:00:00.000,Raina Telgemeier - Drama ,35.69,129.90,70,53,17,SL        ,SL      ,COMIC,USA,9781338801897 ,SL                       ,Raina Telgemeier                   ,                                   ,129.90      ,2021-12-07 00:00:00.000,0, ,0.07714701601164484
9781338801903,2022-02-22 00:00:00.000,Raina Telgemier - Ghosts ,35.69,129.90,40,39,1,SL        ,SL      ,COMIC,USA,9781338801903 ,SL                       ,Raina Telgemeier                   ,                                   ,129.90      ,2022-03-01 00:00:00.000,0, ,0.056768558951965066
9781338745696,2022-02-22 00:00:00.000,The Bad Guys Movie Novelization ,13.72,69.90,70,62,8,SL        ,SL      ,C-B  ,USA,9781338745696 ,SL                       ,Kate Howard                        ,                                   ,69.90       ,2022-03-01 00:00:00.000,0, ,0.09024745269286755
9781338745702,2022-02-22 00:00:00.000,"The Bad Guys Movie: The Baddest, Baddest Fill In Book Ever",11.76,59.90,70,40,30,SL        ,SL      ,C-B  ,USA,9781338745702 ,SL                       ,Terrance Crawford                  ,                                   ,59.90       ,2022-03-01 00:00:00.000,0, ,0.058224163027656484
9780312522070,2022-03-01 00:00:00.000,Wipe Clean W/B: Everyday Math (Ages 5-7) ,7.07,89.90,29,16,13,GS        ,PRIDDY  ,W/B  ,USA,9780312522070 ,PRIDDY                   ,                                   ,                                   ,89.90       ,NULL,26, ,0.023289665211062592
9780312526498,2022-03-01 00:00:00.000,My Fun School Bus Lift-the-Flap ,7.85,99.90,20,17,3,GS        ,PRIDDY  ,L-T-F,USA,9780312526498 ,PRIDDY                   ,                                   ,                                   ,99.90       ,NULL,14,H,0.024745269286754003
9780312526566,2022-03-01 00:00:00.000,My World: A Hand-Drawn Book ,7.85,99.90,50,44,5,GS        ,PRIDDY  ,B.BK ,USA,9780312526566 ,PRIDDY                   ,                                   ,                                   ,99.90       ,NULL,14,H,0.06404657933042213
9780312526573,2022-03-01 00:00:00.000,What's in the Box? ,7.07,89.90,39,29,10,GS        ,PRIDDY  ,L&F  ,USA,9780312526573 ,PRIDDY                   ,                                   ,                                   ,89.90       ,NULL,14,H,0.042212518195050945
9780312526580,2022-03-01 00:00:00.000,A Changing Picture Book: Dinosaur Galore ,7.85,99.90,27,26,0,GS        ,PRIDDY  ,B.BK ,USA,9780312526580 ,PRIDDY                   ,                                   ,                                   ,99.90       ,NULL,0,H,0.03784570596797671
9780312526931,2022-03-01 00:00:00.000,My First Words Matching Game and Book Set,11.78,149.90,1,1,0,GS        ,PRIDDY  ,NVT  ,USA,9780312526931 ,PRIDDY                   ,                                   ,                                   ,149.90      ,NULL,8,H,0.001455604075691412
9780312527228,2022-03-01 00:00:00.000,Picture Fit Board Book: Alphaprints - A Toy Box of Shapes,7.07,89.90,10,6,2,GS        ,PRIDDY  ,TNF  ,USA,9780312527228 ,PRIDDY                   ,                                   ,                                   ,89.90       ,NULL,0,H,0.008733624454148471
9780312527952,2022-03-01 00:00:00.000,Chunky Set: Play Train (Chunky 3 Pack) ,6.28,79.90,30,24,6,GS        ,PRIDDY  ,B.BK ,USA,9780312527952 ,PRIDDY                   ,                                   ,                                   ,79.90       ,NULL,0,H,0.034934497816593885
9780312528027,2022-03-01 00:00:00.000,Body IQ Game ,13.35,169.90,18,10,7,GS        ,PRIDDY  ,NVT  ,USA,9780312528027 ,PRIDDY                   ,                                   ,                                   ,169.90      ,NULL,0, ,0.014556040756914121
9780312529048,2022-03-01 00:00:00.000,Alphaprints (First Words & Sea Life Book & Plush Set,10.21,129.90,20,18,2,GS        ,PRIDDY  ,G/S  ,USA,9780312529048 ,PRIDDY                   ,                                   ,                                   ,129.90      ,NULL,80,H,0.026200873362445417
9780312529277,2022-03-01 00:00:00.000,Alphaprints: Magical Creatures ,7.85,99.90,30,14,16,MML-USA   ,PRIDDY  ,B.BK ,USA,9780312529277 ,PRIDDY                   ,                                   ,                                   ,99.90       ,NULL,0,H,0.020378457059679767
9780312529383,2022-03-01 00:00:00.000,Alphaprints: Puppy Love ,6.28,79.90,20,10,10,GS        ,PRIDDY  ,TNF  ,USA,9780312529383 ,PRIDDY                   ,                                   ,                                   ,79.90       ,NULL,0,H,0.014556040756914121
9780312529734,2022-03-01 00:00:00.000,"A Changing Picture Book: Chirp, Chirp ",7.85,99.90,30,20,7,GS        ,PRIDDY  ,B.BK ,USA,9780312529734 ,PRIDDY                   ,                                   ,                                   ,99.90       ,NULL,0,H,0.029112081513828242
9780312529741,2022-03-01 00:00:00.000,Odd Jobs: A Turn the wheel Book ,7.85,99.90,20,14,6,GS        ,PRIDDY  ,B.BK ,USA,9780312529741 ,PRIDDY                   ,                                   ,                                   ,99.50       ,NULL,0,H,0.020378457059679767
9781629912882,2022-03-01 00:00:00.000,Thea Stilton Graphic Novels #5 The Secret of the Waterfall in the Woods,7.85,99.90,30,10,20,GS        ,PAPERCUT,COMIC,USA,9781629912882 ,PAPERCUTZ                ,                                   ,                                   ,99.90       ,NULL,56,H,0.014556040756914121
9781629914343,2022-03-01 00:00:00.000,Smurfs Graphic Novel: #20 Doctor Smurf ,8.64,109.90,1,1,0,GS        ,PAPERCUT,COMIC,USA,9781629914343 ,PAPERCUTZ                ,                                   ,                                   ,109.90      ,NULL,48, ,0.001455604075691412
9781629914787,2022-03-01 00:00:00.000,Thea Stilton Graphic Novels #6: The Thea Sisters and the Mystery at Sea,7.85,99.90,30,12,18,GS        ,PAPERCUT,COMIC,USA,9781629914787 ,PAPERCUTZ                ,                                   ,                                   ,99.90       ,NULL,56,H,0.017467248908296942
9781629916095,2022-03-01 00:00:00.000,Barbie Puppies Graphic Novels #01: Puppy Party,10.21,129.90,20,9,11,GS        ,PAPERCUT,COMIC,USA,9781629916095 ,PAPERCUTZ                ,                                   ,                                   ,129.90      ,NULL,64,H,0.013100436681222708
9781629916118,2022-03-01 00:00:00.000,Barbie Graphic Novels Starlight Adventure #01: The Secret of the Gems,10.21,129.90,20,6,14,GS        ,PAPERCUT,COMIC,USA,9781629916118 ,PAPERCUTZ                ,                                   ,                                   ,129.90      ,NULL,64,H,0.008733624454148471
9781629916170,2022-03-01 00:00:00.000,Barbie HC Graphic Novels #02: Big Dreams Best Friends,10.21,129.90,20,12,8,GS        ,PAPERCUT,COMIC,USA,9781629916170 ,PAPERCUTZ                ,                                   ,                                   ,129.90      ,NULL,64,H,0.017467248908296942
9781629916248,2022-03-01 00:00:00.000,Neil Gaiman's Mr. Hero #02: The Newmatic Man,11.78,149.90,20,1,19,GS        ,PAPERCUT,COMIC,USA,9781629916248 ,PAPERCUTZ                ,Neil Gaiman                        ,                                   ,149.90      ,NULL,232, ,0.001455604075691412
9781629917375,2022-03-01 00:00:00.000,Smurfs Graphic Novel: #23 Can't Smurf Progress,6.28,79.90,29,18,11,GS        ,PAPERCUT,COMIC,USA,9781629917375 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.026200873362445417
9781629917405,2022-03-01 00:00:00.000,The Loud House #1: There Will Be Chaos ,6.28,79.90,20,20,0,GS        ,PAPERCUT,COMIC,USA,9781629917405 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.029112081513828242
9781629917450,2022-03-01 00:00:00.000,The Garfield Show #7: Desperately Seeking Pooky,7.85,99.90,30,9,21,GS        ,PAPERCUT,COMIC,USA,9781629917450 ,PAPERCUTZ                ,                                   ,                                   ,99.90       ,NULL,72,H,0.013100436681222708
9781629917979,2022-03-01 00:00:00.000,The Loud House #7: The Struggle is Real ,6.28,79.90,20,20,0,GS        ,PAPERCUT,COMIC,USA,9781629917979 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.029112081513828242
9781629918242,2022-03-01 00:00:00.000,The Loud House #2: There Will be MORE Chaos,6.28,79.90,20,20,0,GS        ,PAPERCUT,COMIC,USA,9781629918242 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.029112081513828242
9781629918501,2022-03-01 00:00:00.000,Smurfs Graphic Novel: #24 The Smurf Reporter,6.28,79.90,26,16,10,GS        ,PAPERCUT,COMIC,USA,9781629918501 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.023289665211062592
9781629918631,2022-03-01 00:00:00.000,The Loud House #3: Live Life Loud! ,6.28,79.90,20,20,0,GS        ,PAPERCUT,COMIC,USA,9781629918631 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.029112081513828242
9781545801659,2022-03-01 00:00:00.000,Barbie 3 Graphic Novels in 1 ,11.78,149.90,2,2,0,GS        ,PAPERCUT,COMIC,USA,9781545801659 ,PAPERCUTZ                ,                                   ,                                   ,149.90      ,NULL,192, ,0.002911208151382824
9781545802045,2022-03-01 00:00:00.000,Dinosaur Explorers Vol. 4: Trapped in the Triassic,10.21,129.90,20,16,4,GS        ,PAPERCUT,COMIC,USA,9781545802045 ,PAPERCUTZ                ,                                   ,                                   ,129.90      ,NULL,184, ,0.023289665211062592
9781545802106,2022-03-01 00:00:00.000,The Loud House #6: Loud and Proud ,6.28,79.90,20,20,0,GS        ,PAPERCUT,COMIC,USA,9781545802106 ,PAPERCUTZ                ,                                   ,                                   ,79.90       ,NULL,64, ,0.029112081513828242
9781545802168,2022-03-01 00:00:00.000,Monica Adventures #2: We Fought Each other as Kids...Now We're in Love?!,7.07,89.90,20,0,20,GS        ,CHARMZ  ,COMIC,USA,9781545802168 ,CHARMZ                   ,Mauricio de Sousa                  ,                                   ,89.90       ,NULL,0, ,0.0
